ID;S1_Temp;S2_Temp;S3_Temp;S4_Temp;S1_Light;S2_Light;S3_Light;S4_Light;S1_Sound;S2_Sound;S3_Sound;S4_Sound;S5_CO2;S5_CO2_Slope;S6_PIR;S7_PIR;Room_Occupancy_Count
56;2556;2556;2513;2569;0;0;0;0;7;5;7;6;420;-1442307;0;0;0
57;2556;2563;2531;2569;0;0;0;0;8;5;5;8;540;-2319230;0;0;0
58;2506;2506;2456;2513;5;5;22;15;8;5;6;9;345;0;0;0;0
59;2525;2525;2475;2563;0;0;0;0;7;5;7;10;355;0;0;0;0
60;2538;2544;2500;2588;0;0;0;0;8;4;6;10;355;11538;0;0;0
61;2506;2513;2450;2544;2;2;13;8;7;5;7;6;360;46153;0;0;0
62;2506;2500;2444;2538;3;3;16;12;8;5;6;6;355;-11538;0;0;0
63;2619;2575;2575;2638;116;25;184;14;9;5;6;7;720;1815384;0;1;2
64;2506;2513;2469;2563;9;10;45;30;8;6;6;6;355;130769;0;0;0
65;2538;2538;2494;2581;0;0;0;0;8;5;6;10;355;0;0;0;0
66;2550;2556;2513;2569;0;0;0;0;7;5;6;7;390;-1653846;0;0;0
67;2544;2544;2513;2594;0;0;0;0;8;4;6;9;350;-92307;0;0;0
68;2525;2525;2488;2538;0;0;0;0;8;5;6;8;345;0;0;0;0
69;2550;2550;2506;2569;0;0;0;0;7;5;6;6;380;-269230;0;0;0
70;2538;2538;2500;2581;0;0;0;0;7;6;7;10;355;0;0;0;0
71;2531;2538;2531;2606;20;24;83;60;7;5;6;10;355;0;0;0;0
72;2538;2538;2538;2606;19;23;83;59;8;5;7;10;355;0;0;0;0
73;2531;2531;2488;2544;0;0;0;0;6;5;5;8;345;0;0;0;0
74;2538;2544;2538;2613;10;11;49;35;8;5;6;10;355;0;0;0;0
75;2506;2481;2463;2556;123;35;58;44;23;7;8;6;395;-542307;1;0;1
76;2513;2513;2456;2550;0;0;0;0;7;5;5;5;360;0;0;0;0
77;2500;2506;2463;2544;8;9;40;27;7;5;6;10;355;0;0;0;0
78;2525;2531;2475;2563;0;0;0;0;7;5;6;6;360;0;0;0;0
79;2513;2513;2475;2569;10;10;48;32;8;5;7;6;360;-65384;0;0;0
80;2575;2581;2544;2600;0;0;0;0;7;4;6;7;750;-2303846;0;0;0
81;2594;2588;2563;2631;120;34;70;44;7;5;59;7;580;-1426923;0;0;1
82;2625;2631;2588;2638;149;234;185;10;8;18;6;7;950;2569230;0;0;3
83;2513;2513;2481;2575;12;14;54;39;8;5;6;11;355;0;0;0;0
84;2544;2544;2519;2600;0;0;0;0;8;5;7;9;355;3846;0;0;0
85;2606;2681;2550;2631;119;23;33;24;35;7;11;7;475;1203846;0;0;1
86;2544;2538;2500;2594;0;0;0;0;8;6;6;10;355;0;0;0;0
87;2519;2525;2469;2556;0;0;0;0;8;5;6;6;360;7692;0;0;0
88;2506;2506;2463;2531;6;6;32;22;8;5;6;10;350;0;0;0;0
89;2538;2544;2494;2575;0;0;0;0;7;5;6;6;365;-96153;0;0;0
90;2600;2681;2550;2625;119;24;39;28;13;7;16;7;455;1415384;0;0;1
91;2525;2525;2481;2538;0;0;0;0;7;5;5;9;345;0;0;0;0
92;2575;2606;2569;2588;5;6;23;20;19;15;27;9;605;3376923;1;1;3
93;2531;2531;2475;2563;0;0;0;0;6;6;6;7;360;0;0;0;0
94;2550;2550;2519;2563;0;0;0;0;8;4;5;8;385;-196153;0;0;0
95;2506;2500;2444;2538;2;2;14;9;7;5;6;6;360;50000;0;0;0
96;2513;2519;2456;2544;0;0;0;0;8;5;6;5;360;0;0;0;0
97;2506;2500;2456;2531;7;7;36;24;8;5;6;10;355;-219230;0;0;0
98;2619;2581;2588;2631;116;24;178;9;11;11;34;10;810;1815384;1;1;2
99;2538;2544;2506;2594;0;0;0;0;8;5;7;9;355;-169230;0;0;0
100;2550;2544;2513;2563;0;0;0;0;8;5;6;9;380;-300000;0;0;0
101;2525;2519;2500;2588;16;18;70;49;8;6;6;10;355;0;0;0;0
102;2506;2506;2450;2531;0;0;0;0;8;5;6;5;355;-11538;0;0;0
103;2525;2525;2475;2563;0;0;0;0;7;5;7;7;365;-3846;0;0;0
104;2600;2588;2569;2613;0;0;0;0;8;5;7;6;935;-2446153;0;0;0
105;2581;2600;2563;2588;0;0;0;0;8;5;7;9;790;-1919230;0;0;0
106;2594;2700;2550;2631;14;14;68;49;8;8;7;6;630;338461;0;0;0
107;2606;2713;2594;2631;164;254;275;71;10;10;71;12;910;1765384;0;1;3
108;2613;2575;2556;2631;115;25;38;22;128;50;9;21;615;253846;1;0;1
109;2506;2506;2444;2538;0;0;1;1;8;5;7;5;355;23076;0;0;0
110;2506;2506;2463;2531;6;7;36;24;8;5;6;6;360;-15384;0;0;0
111;2519;2525;2463;2556;0;0;0;0;7;6;6;6;360;0;0;0;0
112;2506;2506;2450;2531;1;1;10;6;8;5;6;6;355;0;0;0;0
113;2569;2563;2525;2581;0;0;0;0;6;5;6;7;540;-2180769;0;0;0
114;2631;2794;2606;2638;150;239;181;11;8;5;8;6;1220;1330769;0;0;3
115;2513;2519;2463;2525;0;0;0;0;8;4;6;8;345;0;0;0;0
116;2544;2544;2506;2594;0;0;0;0;7;5;6;9;355;-61538;0;0;0
117;2538;2531;2488;2575;0;0;0;0;6;5;7;6;370;0;0;0;0
118;2531;2531;2481;2569;0;0;0;0;7;5;6;6;365;0;0;0;0
119;2581;2588;2569;2631;114;35;77;48;7;5;6;6;595;-3357692;0;0;1
120;2550;2550;2519;2563;0;0;0;0;7;4;5;8;385;-184615;0;0;0
121;2531;2538;2500;2544;0;0;0;0;6;5;5;9;355;-80769;0;0;0
122;2531;2531;2488;2575;0;0;0;0;7;5;6;10;355;0;0;0;0
123;2519;2525;2488;2531;0;0;0;0;7;4;6;8;345;0;0;0;0
124;2538;2538;2494;2581;0;0;0;0;8;5;6;9;355;0;0;0;0
125;2506;2506;2450;2531;5;5;29;20;7;5;7;5;360;0;0;0;0
126;2531;2531;2481;2569;0;0;0;0;6;5;5;7;360;11538;0;0;0
127;2625;2619;2581;2631;150;235;185;10;21;27;12;10;845;2126923;0;1;3
128;2519;2519;2469;2525;0;0;0;0;8;5;5;8;345;0;0;0;0
129;2600;2619;2575;2619;0;0;0;0;8;5;7;6;1010;-3484615;0;0;0
130;2581;2588;2569;2638;13;16;78;49;7;5;6;6;650;-1850000;0;0;0
131;2519;2525;2500;2588;13;15;61;44;24;23;19;6;360;-61538;1;0;0
132;2569;2538;2513;2600;123;37;67;49;61;13;18;15;375;296153;0;0;1
133;2600;2625;2575;2594;142;227;5;6;33;42;13;13;835;-811538;1;1;2
134;2525;2525;2469;2563;0;0;0;0;7;5;6;6;360;0;0;0;0
135;2513;2513;2456;2525;0;0;0;0;8;5;6;9;345;0;0;0;0
136;2588;2681;2550;2625;121;26;49;36;41;8;10;8;420;-550000;0;0;1
137;2506;2506;2456;2519;0;0;2;1;8;4;5;8;345;0;0;0;0
138;2588;2606;2575;2594;3;3;19;12;88;38;15;8;740;2707692;1;0;3
139;2538;2544;2538;2619;15;19;72;52;8;5;6;9;355;0;0;0;0
140;2506;2506;2444;2538;1;1;10;6;8;5;6;7;355;38461;0;0;0
141;2513;2513;2481;2575;12;14;54;39;7;5;6;11;355;0;0;0;0
142;2531;2538;2525;2600;16;20;71;53;7;6;6;10;355;0;0;0;0
143;2531;2531;2488;2575;0;0;0;0;7;5;6;9;355;0;0;0;0
144;2563;2563;2525;2594;0;0;0;0;6;6;5;6;540;-1684615;0;0;0
145;2513;2513;2450;2544;0;0;2;1;7;4;6;8;355;-73076;0;0;0
146;2519;2519;2475;2525;0;0;0;0;7;5;6;9;345;0;0;0;0
147;2544;2544;2538;2613;9;11;45;33;7;5;6;9;355;0;0;0;0
148;2538;2544;2506;2588;0;0;0;0;7;5;5;10;355;65384;0;0;0
149;2563;2538;2519;2600;124;40;76;54;11;5;6;6;380;238461;0;0;1
150;2506;2513;2475;2569;10;11;48;34;8;5;7;10;355;0;0;0;0
151;2538;2544;2506;2581;0;0;0;0;7;5;7;11;355;146153;0;0;0
152;2550;2531;2506;2588;123;37;67;49;41;9;37;22;365;273076;0;0;1
153;2619;2581;2563;2644;118;23;190;12;68;52;132;46;670;2938461;0;0;2
154;2531;2531;2475;2563;0;0;0;0;8;4;7;11;355;0;0;0;0
155;2619;2613;2594;2625;115;19;180;7;9;5;22;7;1015;200000;0;0;2
156;2538;2538;2506;2550;0;0;0;0;7;4;5;9;365;-126923;0;0;0
157;2525;2525;2488;2531;0;0;0;0;7;4;6;8;345;0;0;0;0
158;2619;2575;2575;2625;116;25;185;16;126;87;360;112;700;2373076;1;1;2
159;2575;2581;2550;2581;0;0;0;0;7;5;7;8;725;-1496153;0;0;0
160;2506;2513;2450;2519;0;0;0;0;9;4;6;8;345;0;0;0;0
161;2544;2544;2538;2613;18;22;81;59;8;6;7;10;355;0;0;0;0
162;2600;2625;2575;2594;141;227;5;6;33;87;10;12;845;153846;1;1;2
163;2506;2506;2469;2556;9;10;45;29;8;5;6;6;360;69230;0;0;0
164;2538;2544;2500;2588;0;0;0;0;7;5;6;10;355;0;0;0;0
165;2581;2613;2575;2581;4;4;33;16;35;38;25;10;680;3830769;1;1;3
166;2525;2525;2481;2531;0;0;0;0;7;5;6;8;345;0;0;0;0
167;2506;2506;2463;2506;4;4;20;14;7;5;6;10;350;0;0;0;0
168;2531;2538;2500;2544;0;0;0;0;7;5;6;8;355;-288461;0;0;0
169;2513;2519;2456;2544;0;0;0;0;7;5;6;6;355;96153;0;0;0
170;2519;2519;2475;2525;0;0;0;0;7;4;6;8;345;0;0;0;0
171;2575;2681;2550;2625;91;23;49;36;17;16;15;11;430;-1380769;1;1;0
172;2544;2544;2494;2569;0;0;0;0;6;5;6;6;370;0;0;0;0
173;2588;2606;2575;2594;3;3;13;11;11;5;16;11;755;2803846;1;1;3
174;2531;2531;2481;2563;0;0;0;0;7;5;5;5;360;-88461;0;0;0
175;2594;2681;2556;2638;120;24;43;32;72;14;10;14;440;876923;0;0;1
176;2544;2544;2544;2613;11;14;54;40;10;8;6;11;355;0;0;0;0
177;2544;2538;2494;2569;0;0;0;0;7;5;6;6;370;-3846;0;0;0
178;2506;2506;2456;2538;7;7;35;24;8;5;6;6;360;-19230;0;0;0
179;2519;2519;2475;2525;0;0;0;0;7;5;5;9;345;0;0;0;0
180;2506;2513;2456;2519;1;1;10;6;8;6;7;10;350;0;0;0;0
181;2538;2544;2538;2613;14;19;70;50;8;7;6;10;355;0;0;0;0
182;2513;2519;2456;2550;0;0;0;0;8;5;7;5;360;0;0;0;0
183;2544;2544;2488;2581;157;239;70;54;63;42;21;15;460;453846;0;0;2
184;2631;2769;2606;2638;150;239;181;11;54;42;133;37;1195;2042307;1;1;3
185;2619;2613;2581;2631;150;236;185;11;19;42;19;14;805;1407692;1;1;3
186;2525;2531;2475;2569;0;0;0;0;6;5;6;7;360;0;0;0;0
187;2538;2538;2500;2544;0;0;0;0;8;4;6;8;360;0;0;0;0
188;2513;2506;2463;2519;6;6;30;20;8;4;5;8;345;0;0;0;0
189;2519;2513;2481;2575;10;12;51;35;8;5;7;5;360;192307;0;0;0
190;2588;2581;2538;2619;160;249;79;59;127;309;47;21;455;2376923;0;1;2
191;2544;2538;2494;2569;0;0;0;0;6;5;6;6;370;0;0;0;0
192;2513;2513;2469;2569;10;11;49;33;7;5;6;10;355;0;0;0;0
193;2513;2519;2456;2550;0;0;0;0;7;5;6;6;355;-38461;0;0;0
194;2519;2519;2488;2581;13;15;61;44;11;5;9;6;355;-119230;0;0;0
195;2506;2513;2469;2569;10;10;47;31;8;5;7;9;355;0;0;0;0
196;2513;2519;2456;2544;0;0;0;0;8;5;6;6;360;0;0;0;0
197;2506;2500;2456;2513;5;6;29;20;7;4;5;8;345;0;0;0;0
198;2525;2531;2475;2563;0;0;0;0;7;5;5;6;360;0;0;0;0
199;2588;2681;2550;2625;120;26;49;35;21;6;7;7;415;-1503846;0;0;1
200;2538;2544;2506;2588;0;0;0;0;8;5;7;10;355;42307;0;0;0
201;2519;2513;2481;2556;11;12;53;37;7;5;6;5;360;-76923;0;0;0
202;2538;2538;2494;2550;0;0;0;0;7;5;6;9;355;-280769;0;0;0
203;2544;2544;2538;2619;2;2;14;10;8;5;6;10;350;7692;0;0;0
204;2519;2519;2475;2525;0;0;0;0;7;4;6;9;345;0;0;0;0
205;2538;2544;2500;2575;0;0;0;0;7;5;6;6;380;0;0;0;0
206;2631;2638;2600;2638;148;234;178;10;54;27;185;27;995;3607692;1;0;3
207;2506;2506;2463;2531;6;6;32;22;8;5;6;10;350;0;0;0;0
208;2531;2538;2494;2569;0;0;0;0;8;5;6;9;355;0;0;0;0
209;2506;2506;2456;2544;7;8;38;25;8;4;7;9;355;0;0;0;0
210;2538;2538;2494;2581;0;0;0;0;8;5;6;10;355;0;0;0;0
211;2600;2619;2569;2613;0;0;0;0;7;5;6;6;990;-2523076;0;0;0
212;2513;2519;2469;2525;0;0;0;0;8;4;6;9;345;0;0;0;0
213;2544;2544;2538;2613;16;20;75;54;8;5;6;9;355;0;0;0;0
214;2594;2581;2556;2606;0;0;0;0;7;4;7;6;840;-2073076;0;0;0
215;2519;2519;2494;2581;14;16;65;46;7;5;6;10;355;0;0;0;0
216;2544;2544;2538;2613;16;20;75;54;7;4;6;9;355;0;0;0;0
217;2606;2738;2594;2631;165;256;279;72;108;43;70;10;895;80769;1;1;3
218;2538;2538;2488;2575;0;0;0;0;6;5;6;7;365;0;0;0;0
219;2531;2538;2494;2538;0;0;0;0;7;5;5;8;350;-34615;0;0;0
220;2575;2588;2544;2581;0;0;0;0;7;5;5;9;725;-1553846;0;0;0
221;2513;2506;2469;2519;6;7;32;21;8;5;6;9;345;0;0;0;0
222;2544;2544;2513;2600;0;0;0;0;7;5;6;11;355;-46153;0;0;0
223;2631;2750;2606;2638;150;238;181;10;19;13;366;14;1185;2238461;0;0;3
224;2538;2538;2488;2575;0;0;0;0;7;5;6;6;365;0;0;0;0
225;2544;2544;2544;2619;2;3;14;10;8;5;6;10;350;-57692;0;0;0
226;2625;2613;2594;2631;115;19;180;7;76;112;313;66;1005;-738461;1;1;2
227;2544;2544;2500;2563;0;0;0;0;8;5;6;6;375;-46153;0;0;0
228;2506;2506;2463;2531;7;7;37;24;8;5;7;6;360;34615;0;0;0
229;2544;2544;2506;2556;0;0;0;0;7;4;5;9;370;-257692;0;0;0
230;2556;2556;2513;2588;0;0;0;0;7;6;7;6;415;-1192307;0;0;0
231;2519;2519;2463;2531;0;0;0;0;8;5;5;9;345;0;0;0;0
232;2544;2544;2500;2569;0;0;0;0;6;5;6;6;380;-300000;0;0;0
233;2606;2675;2550;2631;118;22;32;22;229;12;14;12;490;800000;0;0;1
234;2519;2519;2481;2581;11;13;54;38;8;6;7;6;360;57692;0;0;0
235;2519;2519;2456;2544;0;0;0;0;6;5;6;6;355;-188461;0;0;0
236;2513;2513;2463;2519;0;0;0;0;8;5;6;8;345;0;0;0;0
237;2513;2506;2469;2525;6;6;32;21;8;6;7;10;350;0;0;0;0
238;2544;2556;2488;2575;155;236;68;53;102;51;17;17;480;819230;1;1;2
239;2506;2506;2456;2513;4;5;21;15;8;5;5;8;345;0;0;0;0
240;2619;2588;2569;2631;117;22;186;10;84;56;262;51;730;2507692;1;1;2
241;2613;2575;2569;2625;118;27;193;22;88;15;126;16;630;207692;1;1;2
242;2594;2594;2538;2625;161;252;81;61;152;67;21;24;475;-2607692;0;0;2
243;2594;2613;2569;2619;0;0;0;0;7;5;7;7;965;-2550000;0;0;0
244;2544;2544;2538;2613;4;5;24;16;8;5;6;9;350;57692;0;0;0
245;2531;2531;2525;2600;17;20;72;53;7;5;6;10;355;0;0;0;0
246;2600;2588;2563;2606;0;0;0;0;6;4;7;6;895;-3253846;0;0;0
247;2531;2538;2488;2575;0;0;0;0;7;4;6;6;365;0;0;0;0
248;2550;2550;2519;2563;0;0;0;0;7;5;5;9;420;-1542307;0;0;0
249;2519;2519;2463;2544;0;0;0;0;8;5;6;5;360;0;0;0;0
250;2569;2575;2538;2594;0;0;0;0;7;6;6;6;675;-2315384;0;0;0
251;2581;2606;2575;2588;3;4;21;13;39;37;12;10;720;2465384;1;1;3
252;2631;2663;2600;2644;150;236;180;10;18;6;6;6;1155;3019230;0;1;3
253;2519;2519;2463;2550;0;0;0;0;7;5;6;10;355;0;0;0;0
254;2531;2538;2481;2569;0;0;0;0;6;5;6;6;360;-69230;0;0;0
255;2588;2594;2531;2619;162;253;84;62;35;55;16;22;440;-11538;0;0;2
256;2544;2544;2500;2563;0;0;0;0;7;5;6;7;375;-242307;0;0;0
257;2538;2531;2500;2544;0;0;0;0;7;4;5;9;355;-253846;0;0;0
258;2544;2544;2494;2563;0;0;0;0;6;6;6;6;370;0;0;0;0
259;2531;2531;2475;2563;0;0;0;0;7;5;6;6;360;0;0;0;0
260;2513;2519;2488;2581;13;14;59;41;7;5;6;11;355;0;0;0;0
261;2538;2538;2488;2575;0;0;0;0;7;5;6;6;365;0;0;0;0
262;2575;2606;2569;2581;6;8;36;23;9;5;8;10;555;3388461;0;0;3
263;2563;2625;2544;2569;10;10;38;34;17;6;8;9;375;288461;0;1;3
264;2513;2513;2475;2581;10;12;50;35;8;5;6;10;355;0;0;0;0
265;2525;2525;2475;2563;0;0;0;0;8;5;6;10;355;0;0;0;0
266;2513;2519;2456;2544;0;0;0;0;6;5;5;6;360;11538;0;0;0
267;2513;2513;2450;2544;1;1;7;5;6;5;6;6;360;161538;0;0;0
268;2538;2538;2494;2575;0;0;0;0;8;5;6;9;355;0;0;0;0
269;2538;2538;2506;2588;0;0;0;0;8;6;7;10;355;0;0;0;0
270;2519;2513;2481;2569;10;11;50;35;8;5;7;6;360;123076;0;0;0
271;2581;2600;2556;2581;0;0;0;0;14;13;19;8;785;-2053846;0;0;0
272;2525;2525;2469;2556;0;0;0;0;7;6;6;10;355;0;0;0;0
273;2544;2544;2506;2600;0;0;0;0;9;5;7;11;355;0;0;0;0
274;2625;2588;2588;2631;149;241;180;12;9;7;15;63;830;1519230;0;1;3
275;2506;2506;2463;2531;7;7;35;24;8;5;6;6;355;-61538;0;0;0
276;2594;2581;2563;2606;0;0;0;0;6;4;6;6;860;-2811538;0;0;0
277;2594;2813;2550;2619;164;249;229;70;89;83;256;47;810;4207692;1;1;3
278;2544;2544;2519;2600;0;0;0;0;7;6;6;10;355;219230;0;0;0
279;2506;2506;2450;2513;2;2;12;7;9;4;5;9;345;0;0;0;0
280;2525;2525;2500;2581;17;20;75;54;8;5;6;10;355;0;0;0;0
281;2519;2525;2481;2525;0;0;0;0;7;4;5;8;345;0;0;0;0
282;2625;2619;2588;2631;150;235;185;10;19;26;11;8;890;3473076;0;0;3
283;2581;2675;2550;2631;119;25;49;35;71;14;11;11;420;-1888461;0;0;1
284;2513;2513;2456;2519;0;0;0;0;7;5;5;8;345;0;0;0;0
285;2513;2506;2456;2513;5;5;24;17;8;4;5;8;345;0;0;0;0
286;2544;2544;2538;2613;12;15;61;45;7;15;10;10;355;0;0;0;0
287;2525;2525;2469;2556;0;0;0;0;8;5;7;6;360;-69230;0;0;0
288;2544;2544;2494;2569;0;0;0;0;6;5;6;6;370;0;0;0;0
289;2544;2544;2519;2606;0;0;0;0;8;5;7;9;355;211538;0;0;0
290;2613;2575;2563;2625;117;27;200;24;79;86;322;56;635;250000;0;0;2
291;2625;2613;2594;2631;114;19;180;7;9;7;49;7;1015;-219230;0;0;2
292;2544;2544;2506;2600;0;0;0;0;8;5;6;11;350;-11538;0;0;0
293;2538;2544;2506;2588;0;0;0;0;7;5;7;9;355;0;0;0;0
294;2506;2506;2463;2544;7;8;38;25;8;5;6;9;355;0;0;0;0
295;2544;2544;2500;2575;0;0;0;0;6;5;7;6;380;-288461;0;0;0
296;2544;2544;2538;2619;5;6;31;22;7;6;6;10;350;165384;0;0;0
297;2506;2506;2456;2519;0;0;5;3;7;5;6;9;345;0;0;0;0
298;2544;2538;2500;2588;0;0;0;0;8;5;6;11;355;0;0;0;0
299;2625;2700;2588;2638;148;235;177;10;125;50;9;8;890;2442307;1;1;3
300;2513;2506;2469;2531;6;7;34;22;8;5;6;10;350;0;0;0;0
301;2538;2538;2494;2575;0;0;0;0;7;5;6;6;375;0;0;0;0
302;2544;2544;2494;2581;0;0;0;0;7;5;7;7;370;-65384;0;0;0
303;2525;2525;2513;2588;16;20;72;52;8;5;6;10;355;0;0;0;0
304;2506;2506;2456;2538;6;6;33;21;7;5;6;6;360;0;0;0;0
305;2544;2544;2494;2556;0;0;0;0;7;5;7;7;370;-119230;0;0;0
306;2588;2581;2550;2600;0;0;0;0;7;5;6;6;785;-1988461;0;0;0
307;2519;2519;2500;2581;16;20;71;51;7;4;6;10;355;0;0;0;0
308;2519;2519;2463;2550;0;0;0;0;7;5;6;5;360;30769;0;0;0
309;2531;2525;2481;2569;0;0;0;0;7;5;6;6;365;0;0;0;0
310;2525;2519;2463;2550;0;0;0;0;8;5;5;6;360;0;0;0;0
311;2531;2531;2481;2569;0;0;0;0;7;5;6;6;365;-73076;0;0;0
312;2550;2544;2506;2556;0;0;0;0;7;5;5;8;375;-280769;0;0;0
313;2544;2550;2500;2556;0;0;0;0;7;6;6;6;380;0;0;0;0
314;2575;2569;2538;2594;0;0;0;0;7;5;6;7;675;-1650000;0;0;0
315;2619;2588;2575;2631;116;22;184;10;43;39;365;42;710;484615;0;0;2
316;2506;2506;2463;2531;7;7;36;24;7;5;5;6;360;26923;0;0;0
317;2563;2563;2525;2581;0;0;0;0;7;5;6;6;525;-1711538;0;0;0
318;2619;2581;2575;2631;117;22;185;9;47;20;70;22;720;-896153;0;0;2
319;2594;2619;2581;2594;147;232;175;21;11;64;7;8;800;826923;1;1;2
320;2506;2506;2444;2531;1;1;10;6;8;5;5;6;355;0;0;0;0
321;2544;2544;2525;2613;0;0;2;1;8;6;6;10;350;0;0;0;0
322;2519;2519;2463;2550;0;0;0;0;7;5;6;7;360;-38461;0;0;0
323;2531;2531;2494;2544;0;0;0;0;8;5;5;9;345;-46153;0;0;0
324;2550;2550;2506;2581;0;0;0;0;7;4;7;6;390;0;0;0;0
325;2594;2681;2550;2631;120;24;42;31;68;16;12;14;450;1123076;1;0;1
326;2600;2706;2550;2631;15;15;73;53;7;5;6;7;630;342307;0;0;0
327;2531;2531;2494;2544;0;0;0;0;7;5;5;9;345;-103846;0;0;0
328;2619;2606;2581;2631;150;237;187;11;42;7;6;6;785;1850000;0;0;3
329;2606;2631;2588;2638;18;22;96;58;10;12;11;6;850;-6011538;0;0;0
330;2531;2531;2488;2569;0;0;0;0;7;5;6;9;355;0;0;0;0
331;2544;2544;2513;2594;0;0;0;0;8;5;6;9;355;138461;0;0;0
332;2544;2544;2519;2600;0;0;0;0;7;6;6;10;355;76923;0;0;0
333;2544;2544;2506;2594;0;0;0;0;8;5;7;10;355;80769;0;0;0
