S1_Temp,S2_Temp,S3_Temp,S4_Temp,S1_Light,S2_Light,S3_Light,S4_Light,S1_Sound,S2_Sound,S3_Sound,S4_Sound,S5_CO2,S5_CO2_Slope,S6_PIR,S7_PIR,Room_Occupancy_Count
26.065,26.095,25.595,26.315,119.0,26.5,130.0,23.5,0.83,0.415,1.855,0.335,602.5,1.6442305,0.5,0.5,2
25.095,25.13,24.53,25.44,4.0,4.0,20.0,13.5,0.065,0.05,0.06,0.06,357.5,0.023077,0.0,0.0,0
25.315,25.375,25.0,25.595,0.0,0.0,0.0,0.0,0.07,0.05,0.055,0.105,355.0,-0.1442305,0.0,0.0,0
25.06,25.065,24.5,25.22,1.5,1.0,9.0,5.5,0.075,0.055,0.06,0.07,352.5,0.0153845,0.0,0.0,0
25.38,25.41,25.035,25.91,0.0,0.0,0.0,0.0,0.075,0.045,0.075,0.085,362.5,-0.030769,0.0,0.0,0
25.06,25.06,24.53,25.16,1.5,1.5,9.0,5.5,0.08,0.05,0.055,0.08,345.0,0.0,0.0,0.0,0
25.13,25.16,24.595,25.28,0.0,0.0,0.0,0.0,0.08,0.05,0.055,0.08,345.0,0.0,0.0,0.0,0
25.78,26.065,25.69,25.845,5.0,6.0,28.5,20.0,1.955,0.215,0.365,0.165,607.5,3.232692,0.5,0.5,3
25.125,25.125,24.72,25.69,5.0,5.5,24.0,16.0,0.075,0.055,0.065,0.08,357.5,0.005769,0.0,0.0,0
25.125,25.125,24.72,25.69,5.0,5.5,24.0,16.0,0.075,0.055,0.065,0.08,357.5,0.005769,0.0,0.0,0
25.25,25.28,24.755,25.47,0.0,0.0,0.0,0.0,0.065,0.06,0.06,0.075,355.0,-0.05,0.0,0.0,0
25.38,25.41,25.035,25.91,0.0,0.0,0.0,0.0,0.075,0.045,0.075,0.085,362.5,-0.030769,0.0,0.0,0
25.06,25.03,24.595,25.125,5.0,5.0,26.5,18.5,0.075,0.055,0.06,0.11,350.0,0.0,0.0,0.0,0
25.095,25.095,24.565,25.19,0.0,0.0,0.0,0.0,0.08,0.045,0.06,0.08,345.0,0.0,0.0,0.0,0
25.565,25.565,25.28,25.845,0.0,0.0,0.0,0.0,0.095,0.185,0.21,0.075,462.5,-1.328846,0.0,0.0,0
26.005,26.535,25.5,26.345,139.5,141.5,73.5,52.0,1.37,1.285,0.305,0.39,565.0,0.101923,0.5,0.5,1
25.25,25.28,24.785,25.535,0.0,0.0,0.0,0.0,0.07,0.045,0.055,0.1,355.0,0.0,0.0,0.0,0
25.47,25.47,25.315,26.095,2.0,2.0,11.5,8.5,0.075,0.045,0.06,0.1,352.5,-0.0403845,0.0,0.0,0
25.03,25.065,24.47,25.44,4.0,4.0,19.5,14.0,0.085,0.05,0.06,0.06,357.5,0.094231,0.0,0.0,0
25.25,25.28,24.785,25.535,0.0,0.0,0.0,0.0,0.07,0.045,0.055,0.1,355.0,0.0,0.0,0.0,0
25.53,25.5,25.125,25.72,0.0,0.0,0.0,0.0,0.065,0.045,0.055,0.085,435.0,-0.7692305,0.0,0.0,0
25.22,25.19,24.94,25.845,13.5,15.5,63.0,44.5,0.095,0.07,0.075,0.08,357.5,-0.059615,0.0,0.0,0
25.595,25.53,25.065,25.97,140.5,144.0,73.5,55.0,1.1,0.795,0.235,0.26,470.0,1.9153845,0.5,0.5,2
25.97,25.69,25.44,26.285,138.5,138.5,125.5,42.0,1.955,1.63,1.375,0.49,507.5,1.0980765,0.5,0.5,1
25.565,25.535,25.16,25.685,0.0,0.0,0.0,0.0,0.07,0.045,0.055,0.08,445.0,-1.8249995,0.0,0.0,0
25.38,25.41,25.035,25.94,0.0,0.0,0.0,0.0,0.095,0.08,0.1,0.1,352.5,0.023077,0.0,0.0,0
25.065,25.065,24.565,25.28,7.5,8.5,39.5,26.5,0.095,0.065,0.105,0.08,357.5,-0.098077,0.5,0.0,0
25.69,25.66,25.28,25.845,0.0,0.0,0.0,0.0,0.065,0.045,0.055,0.06,555.0,-2.4711535,0.0,0.0,0
25.065,25.065,24.595,25.44,7.0,7.5,37.0,25.0,0.105,0.07,0.11,0.08,357.5,-0.073077,0.0,0.0,0
25.19,25.16,24.875,25.785,13.0,14.5,57.5,40.5,0.11,0.08,0.08,0.08,357.5,-0.017308,0.0,0.0,0
26.065,26.095,25.595,26.315,119.0,26.5,130.0,23.5,0.83,0.415,1.855,0.335,602.5,1.6442305,0.5,0.5,2
25.38,25.41,25.095,25.94,0.0,0.0,0.0,0.0,0.075,0.045,0.055,0.095,352.5,-0.0942305,0.0,0.0,0
26.185,26.97,25.94,26.44,157.5,248.0,231.0,42.0,0.865,0.835,1.87,0.55,997.5,1.036538,0.5,0.5,3
25.25,25.28,24.785,25.535,0.0,0.0,0.0,0.0,0.07,0.045,0.055,0.1,355.0,0.0,0.0,0.0,0
25.285,25.345,25.19,26.035,12.5,15.0,57.5,42.0,0.155,0.135,0.12,0.085,357.5,-0.05,0.5,0.0,0
25.125,25.125,24.535,25.47,0.0,0.0,0.0,0.0,0.09,0.055,0.075,0.075,357.5,0.0038465,0.0,0.0,0
25.095,25.095,24.69,25.315,6.0,6.5,32.0,21.0,0.08,0.05,0.065,0.095,347.5,0.0,0.0,0.0,0
25.19,25.19,24.91,25.785,13.5,14.5,59.5,43.0,0.08,0.065,0.06,0.08,357.5,-0.023077,0.0,0.0,0
25.565,25.565,25.125,25.91,0.0,0.0,0.0,0.0,0.07,0.045,0.055,0.065,447.5,-1.557692,0.0,0.0,0
25.22,25.28,24.75,25.63,0.0,0.0,0.0,0.0,0.065,0.045,0.055,0.06,360.0,-0.0384615,0.0,0.0,0
25.5,25.565,25.125,25.91,0.0,0.0,0.0,0.0,0.065,0.045,0.055,0.065,427.5,-0.5230765,0.0,0.0,0
25.535,25.535,25.095,25.72,0.0,0.0,0.0,0.0,0.065,0.045,0.075,0.07,442.5,-0.9730765,0.0,0.0,0
25.565,25.565,25.28,25.845,0.0,0.0,0.0,0.0,0.095,0.185,0.21,0.075,462.5,-1.328846,0.0,0.0,0
25.03,25.03,24.5,25.22,4.0,4.0,20.5,14.0,0.08,0.05,0.065,0.075,352.5,0.075,0.0,0.0,0
25.25,25.28,24.785,25.44,0.0,0.0,0.0,0.0,0.065,0.045,0.07,0.09,355.0,0.005769,0.0,0.0,0
25.38,25.41,25.065,25.91,0.0,0.0,0.0,0.0,0.075,0.045,0.055,0.1,352.5,0.1192305,0.0,0.0,0
25.095,25.095,24.5,25.41,2.0,2.0,11.0,7.5,0.07,0.05,0.06,0.06,357.5,0.092307,0.0,0.0,0
25.03,25.065,24.47,25.44,4.0,4.0,19.5,14.0,0.085,0.05,0.06,0.06,357.5,0.094231,0.0,0.0,0
26.125,25.72,25.72,26.315,117.0,25.5,112.5,18.0,1.64,0.605,1.83,0.59,707.5,1.484615,0.5,0.5,2
25.125,25.125,24.72,25.69,5.0,5.5,24.0,16.0,0.075,0.055,0.065,0.08,357.5,0.005769,0.0,0.0,0
25.345,25.345,24.94,25.78,0.0,0.0,0.0,0.0,0.08,0.045,0.06,0.105,355.0,0.0,0.0,0.0,0
25.565,25.535,25.16,25.685,0.0,0.0,0.0,0.0,0.07,0.045,0.055,0.08,445.0,-1.8249995,0.0,0.0,0
25.44,25.47,25.125,26.0,0.0,0.0,0.0,0.0,0.075,0.045,0.055,0.095,352.5,-0.142307,0.0,0.0,0
25.25,25.28,24.755,25.375,0.0,0.0,0.0,0.0,0.095,0.045,0.06,0.075,352.5,-0.055769,0.0,0.0,0
25.47,25.44,24.97,25.75,0.0,0.0,0.0,0.0,0.065,0.045,0.055,0.055,372.5,-0.1692305,0.0,0.0,0
25.345,25.41,25.0,25.625,0.0,0.0,0.0,0.0,0.065,0.05,0.075,0.08,367.5,-0.075,0.0,0.0,0
25.345,25.41,25.315,26.095,19.0,23.5,85.0,61.0,0.09,0.1,0.09,0.1,355.0,0.0,0.0,0.0,0
25.345,25.41,25.315,26.095,19.0,23.5,85.0,61.0,0.09,0.1,0.09,0.1,355.0,0.0,0.0,0.0,0
25.31,25.315,24.785,25.47,0.0,0.0,0.0,0.0,0.065,0.045,0.055,0.065,352.5,-0.023077,0.0,0.0,0
25.285,25.345,25.19,26.035,12.5,15.0,57.5,42.0,0.155,0.135,0.12,0.085,357.5,-0.05,0.5,0.0,0
25.035,24.905,24.565,25.47,66.0,22.0,50.5,37.0,1.955,0.34,0.265,0.22,377.5,0.025,0.5,0.5,1
25.125,25.125,24.5,25.44,0.0,0.0,0.0,0.0,0.065,0.045,0.065,0.055,357.5,-0.0173075,0.0,0.0,0
25.065,25.06,24.595,25.505,7.5,8.5,40.5,27.0,0.08,0.05,0.075,0.08,357.5,-0.025,0.0,0.0,0
25.22,25.28,24.75,25.63,0.0,0.0,0.0,0.0,0.065,0.045,0.055,0.06,360.0,-0.0384615,0.0,0.0,0
25.125,25.125,24.72,25.69,5.0,5.5,24.0,16.0,0.075,0.055,0.065,0.08,357.5,0.005769,0.0,0.0,0
25.785,25.935,25.505,25.905,0.0,0.0,0.0,0.0,0.065,0.05,0.055,0.085,750.0,-2.090384,0.0,0.0,0
25.94,25.845,25.625,26.315,119.5,33.0,67.0,42.0,0.91,0.34,0.325,0.17,570.0,-0.905769,0.5,0.0,1
26.285,26.755,25.935,26.44,144.5,234.0,182.0,11.0,1.73,1.07,1.8,0.79,1047.5,2.413461,0.5,0.5,3
25.16,25.16,24.845,25.75,11.5,13.5,53.0,37.5,0.085,0.06,0.065,0.085,357.5,-0.030769,0.0,0.0,0
25.47,25.47,25.125,26.005,0.0,0.0,0.0,0.0,0.08,0.045,0.07,0.1,352.5,0.1173075,0.0,0.0,0
26.0,26.78,25.53,26.315,119.0,23.0,34.5,25.0,1.125,0.12,0.135,0.115,472.5,1.1692305,0.5,0.5,1
25.535,25.505,25.065,25.97,0.0,0.0,0.0,0.0,0.085,0.2,0.065,0.085,417.5,-0.621154,0.0,0.0,0
25.25,25.28,24.75,25.595,0.0,0.0,0.0,0.0,0.085,0.045,0.06,0.07,360.0,-0.030769,0.0,0.0,0
25.095,25.065,24.63,25.22,6.0,6.5,32.0,21.5,0.075,0.065,0.065,0.1,347.5,0.0,0.0,0.0,0
25.345,25.375,24.94,25.685,0.0,0.0,0.0,0.0,0.065,0.05,0.055,0.06,370.0,-0.1557685,0.0,0.0,0
26.0,26.78,25.53,26.315,119.0,23.0,34.5,25.0,1.125,0.12,0.135,0.115,472.5,1.1692305,0.5,0.5,1
25.28,25.28,24.845,25.41,0.0,0.0,0.0,0.0,0.07,0.045,0.055,0.095,345.0,0.0,0.0,0.0,0
25.78,26.065,25.69,25.845,5.0,6.0,28.5,20.0,1.955,0.215,0.365,0.165,607.5,3.232692,0.5,0.5,3
25.25,25.28,24.755,25.47,0.0,0.0,0.0,0.0,0.065,0.06,0.06,0.075,355.0,-0.05,0.0,0.0,0
25.535,25.505,25.065,25.655,0.0,0.0,0.0,0.0,0.105,0.05,0.115,0.07,437.5,-1.051923,0.0,0.0,0
25.095,25.095,24.5,25.41,2.0,2.0,11.0,7.5,0.07,0.05,0.06,0.06,357.5,0.092307,0.0,0.0,0
25.125,25.125,24.535,25.41,0.0,0.0,0.0,0.0,0.085,0.055,0.055,0.055,357.5,-0.075,0.0,0.0,0
25.065,25.065,24.565,25.28,7.5,8.5,39.5,26.5,0.095,0.065,0.105,0.08,357.5,-0.098077,0.5,0.0,0
26.065,26.155,25.875,26.095,65.5,102.5,137.5,34.0,1.93,0.925,1.85,0.8,862.5,-1.4442305,0.5,0.5,2
25.38,25.41,25.035,25.91,0.0,0.0,0.0,0.0,0.075,0.045,0.075,0.085,362.5,-0.030769,0.0,0.0,0
25.5,25.47,25.125,25.655,0.0,0.0,0.0,0.0,0.285,0.09,0.255,0.095,407.5,-0.8634615,0.0,0.0,0
25.22,25.19,24.94,25.815,15.5,18.5,70.5,49.5,0.105,0.07,0.105,0.105,355.0,0.0,0.0,0.0,0
25.03,25.095,24.47,25.31,0.0,0.0,0.0,0.0,0.075,0.05,0.055,0.06,357.5,-0.0692305,0.0,0.0,0
25.25,25.28,24.785,25.44,0.0,0.0,0.0,0.0,0.065,0.045,0.07,0.09,355.0,0.005769,0.0,0.0,0
25.905,26.03,25.595,26.0,0.0,0.0,0.0,0.0,0.365,0.08,0.115,0.08,895.0,-1.2788465,0.0,0.0,0
25.75,25.905,25.505,25.905,0.0,0.0,0.0,0.0,0.14,0.09,0.13,0.075,740.0,-1.91923,0.0,0.0,0
25.875,26.94,25.53,26.315,13.0,13.0,64.5,47.0,0.835,0.295,0.41,0.25,570.0,-1.7865385,0.5,0.5,0
26.065,27.47,25.875,26.25,164.0,253.5,272.5,70.0,1.24,1.745,1.59,0.71,885.0,1.307692,0.5,0.5,3
25.845,25.595,25.595,26.285,63.5,20.0,107.0,32.5,0.78,0.4,1.855,0.405,580.0,1.1480765,0.5,0.5,1
25.065,25.125,24.535,25.41,0.0,0.0,2.0,1.0,0.07,0.05,0.065,0.075,355.0,0.005769,0.0,0.0,0
25.065,25.065,24.565,25.28,7.5,8.5,39.5,26.5,0.095,0.065,0.105,0.08,357.5,-0.098077,0.5,0.0,0
25.25,25.28,24.755,25.47,0.0,0.0,0.0,0.0,0.065,0.06,0.06,0.075,355.0,-0.05,0.0,0.0,0
25.06,25.065,24.5,25.22,1.5,1.0,9.0,5.5,0.075,0.055,0.06,0.07,352.5,0.0153845,0.0,0.0,0
25.69,25.66,25.28,25.845,0.0,0.0,0.0,0.0,0.065,0.045,0.055,0.06,555.0,-2.4711535,0.0,0.0,0
26.315,27.095,26.005,26.44,150.0,238.5,180.5,10.5,1.59,0.76,1.86,0.59,1037.5,0.9423075,0.5,0.5,3
25.13,25.16,24.595,25.28,0.0,0.0,0.0,0.0,0.075,0.04,0.055,0.075,345.0,0.0,0.0,0.0,0
25.47,25.47,25.125,25.97,0.0,0.0,0.0,0.0,0.075,0.045,0.055,0.095,352.5,-0.061538,0.0,0.0,0
25.315,25.345,24.815,25.72,0.0,0.0,0.0,0.0,0.065,0.045,0.08,0.055,365.0,-0.0942305,0.0,0.0,0
25.28,25.315,24.785,25.72,0.0,0.0,0.0,0.0,0.065,0.045,0.055,0.055,362.5,0.019231,0.0,0.0,0
25.97,26.31,25.595,26.315,66.0,26.0,127.5,32.0,0.675,0.455,1.515,0.375,537.5,-0.6865385,0.5,0.5,1
25.47,25.5,25.095,25.655,0.0,0.0,0.0,0.0,0.07,0.045,0.055,0.085,382.5,-0.259615,0.0,0.0,0
25.345,25.345,25.03,25.47,0.0,0.0,0.0,0.0,0.065,0.045,0.055,0.085,357.5,-0.16923,0.0,0.0,0
25.345,25.345,24.845,25.78,0.0,0.0,0.0,0.0,0.07,0.045,0.055,0.1,355.0,0.0,0.0,0.0,0
25.16,25.28,24.785,25.285,0.0,0.0,0.0,0.0,0.065,0.045,0.06,0.075,345.0,0.0,0.0,0.0,0
25.38,25.375,25.0,25.78,0.0,0.0,0.0,0.0,0.08,0.045,0.06,0.09,355.0,0.0173075,0.0,0.0,0
25.065,25.03,24.535,25.185,5.0,5.0,26.5,18.5,0.08,0.05,0.065,0.07,352.5,0.0730765,0.0,0.0,0
25.315,25.315,24.815,25.75,0.0,0.0,0.0,0.0,0.065,0.045,0.055,0.07,365.0,-0.109615,0.0,0.0,0
26.095,26.13,25.875,26.125,133.5,127.0,181.0,16.0,0.2,0.31,1.505,0.375,892.5,2.190384,0.5,0.5,3
25.16,25.16,24.72,25.25,0.0,0.0,0.0,0.0,0.085,0.045,0.055,0.075,345.0,0.0,0.0,0.0,0
26.065,26.125,25.845,26.125,0.0,0.0,0.0,0.0,1.97,1.72,1.85,0.93,937.5,-1.9711535,0.5,0.5,0
25.935,26.535,25.595,26.315,14.0,15.0,74.5,49.5,0.14,0.09,0.13,0.12,597.5,-0.596154,0.0,0.5,0
25.285,25.345,25.19,26.035,12.5,15.0,57.5,42.0,0.155,0.135,0.12,0.085,357.5,-0.05,0.5,0.0,0
25.565,25.315,25.095,25.97,123.0,36.5,66.5,47.5,0.85,0.23,0.21,0.14,367.5,0.153846,0.5,0.0,1
25.97,26.285,25.815,25.97,143.5,228.0,87.0,9.0,0.99,0.895,1.585,0.235,840.0,0.073077,0.5,0.5,2
25.22,25.28,24.69,25.63,0.0,0.0,0.0,0.0,0.065,0.045,0.055,0.06,360.0,0.0,0.0,0.0,0
25.16,25.16,24.595,25.28,0.0,0.0,0.0,0.0,0.075,0.045,0.06,0.095,350.0,-0.0153845,0.0,0.0,0
25.935,26.31,25.595,26.28,120.0,28.0,55.0,37.0,0.43,0.1,0.15,0.085,500.0,-0.1076925,0.5,0.0,1
25.095,25.125,24.53,25.19,0.0,0.0,2.5,1.0,0.075,0.05,0.06,0.09,350.0,-0.0826925,0.0,0.0,0
25.845,26.125,25.78,25.875,3.0,4.0,23.5,13.0,0.75,0.49,0.405,0.16,720.0,2.8019225,0.5,0.5,3
25.285,25.345,25.22,26.035,15.5,19.5,73.5,52.5,0.085,0.055,0.085,0.1,355.0,0.0,0.0,0.0,0
25.095,25.125,24.5,25.41,2.0,1.5,11.5,7.5,0.07,0.05,0.06,0.075,357.5,0.0346155,0.0,0.0,0
25.16,25.16,24.845,25.75,11.5,13.5,53.0,37.5,0.085,0.06,0.065,0.085,357.5,-0.030769,0.0,0.0,0
25.285,25.345,25.22,26.035,15.5,19.5,73.5,52.5,0.085,0.055,0.085,0.1,355.0,0.0,0.0,0.0,0
25.345,25.345,24.845,25.78,0.0,0.0,0.0,0.0,0.07,0.045,0.055,0.1,355.0,0.0,0.0,0.0,0
25.66,25.595,25.345,25.94,0.0,0.0,0.0,0.0,0.065,0.085,0.065,0.075,560.0,-1.4480765,0.0,0.0,0
25.095,25.125,24.535,25.44,0.0,0.0,2.5,1.5,0.07,0.05,0.06,0.08,355.0,-0.1057685,0.0,0.0,0
25.16,25.19,24.78,25.25,0.0,0.0,0.0,0.0,0.07,0.045,0.055,0.09,345.0,0.0,0.0,0.0,0
25.47,25.595,25.375,25.88,11.0,13.5,54.0,39.0,0.7,0.305,0.5,0.175,362.5,0.484615,0.5,0.5,0
25.38,25.41,25.065,25.91,0.0,0.0,0.0,0.0,0.075,0.045,0.055,0.1,352.5,0.1192305,0.0,0.0,0
25.595,25.53,25.065,25.97,140.5,144.0,73.5,55.0,1.1,0.795,0.235,0.26,470.0,1.9153845,0.5,0.5,1
25.095,25.125,24.75,25.72,10.0,11.5,48.5,34.5,0.08,0.05,0.065,0.08,357.5,0.0846155,0.0,0.0,0
25.345,25.41,25.0,25.625,0.0,0.0,0.0,0.0,0.065,0.05,0.075,0.08,367.5,-0.075,0.0,0.0,0
25.565,25.315,25.095,25.97,123.0,36.5,66.5,47.5,0.85,0.23,0.21,0.14,367.5,0.153846,0.5,0.0,1
26.16,25.845,25.66,26.375,117.0,22.5,188.0,11.5,1.515,0.405,1.35,0.38,695.0,2.553846,0.5,0.5,2
25.25,25.315,24.755,25.505,0.0,0.0,0.0,0.0,0.08,0.045,0.06,0.105,350.0,0.0,0.0,0.0,0
26.03,26.125,25.875,26.28,64.5,18.0,131.0,30.5,0.135,0.05,0.305,0.065,862.5,-1.330769,0.5,0.0,2
25.38,25.41,25.03,25.655,0.0,0.0,0.0,0.0,0.065,0.045,0.055,0.075,372.5,-0.1711535,0.0,0.0,0
25.25,25.28,24.845,25.345,0.0,0.0,0.0,0.0,0.065,0.045,0.055,0.08,345.0,0.0,0.0,0.0,0
26.125,25.72,25.72,26.315,117.0,25.5,112.5,18.0,1.64,0.605,1.83,0.59,707.5,1.484615,0.5,0.5,2
25.875,26.0,25.535,26.0,0.0,0.0,0.0,0.0,0.065,0.075,0.1,0.085,850.0,-2.513461,0.0,0.0,0
25.095,25.095,24.565,25.19,0.0,0.0,0.0,0.0,0.08,0.045,0.06,0.08,345.0,0.0,0.0,0.0,0
25.66,25.565,25.345,26.065,86.5,133.5,76.0,54.5,1.485,1.74,0.375,0.375,385.0,0.5192305,0.5,0.5,0
25.97,26.285,25.815,25.97,143.5,228.0,87.0,9.0,0.99,0.895,1.585,0.235,840.0,0.073077,0.5,0.5,2
25.125,25.005,24.75,25.5,66.0,22.5,52.0,37.0,0.82,0.15,0.14,0.105,390.0,0.519231,0.5,0.0,0
25.38,25.41,24.97,25.91,0.0,0.0,0.0,0.0,0.075,0.045,0.055,0.085,365.0,-0.1384615,0.0,0.0,0
25.845,26.125,25.78,25.875,3.0,4.0,23.5,13.0,0.75,0.49,0.405,0.16,720.0,2.8019225,0.5,0.5,3
25.25,25.28,24.845,25.345,0.0,0.0,0.0,0.0,0.065,0.045,0.055,0.08,345.0,0.0,0.0,0.0,0
25.065,25.03,24.595,25.0,4.0,4.0,20.5,14.0,0.075,0.05,0.06,0.09,347.5,0.0,0.0,0.0,0
25.345,25.345,25.03,25.47,0.0,0.0,0.0,0.0,0.065,0.045,0.055,0.085,357.5,-0.16923,0.0,0.0,0
25.16,25.16,24.565,25.47,0.0,0.0,0.0,0.0,0.065,0.045,0.06,0.055,357.5,0.1461535,0.0,0.0,0
25.19,25.19,24.75,25.25,0.0,0.0,0.0,0.0,0.065,0.045,0.06,0.08,345.0,0.0,0.0,0.0,0
25.905,26.78,25.53,26.345,104.5,23.0,37.5,28.0,1.185,0.215,0.145,0.195,472.5,0.105769,0.5,0.5,0
25.44,25.41,24.94,25.655,0.0,0.0,0.0,0.0,0.065,0.045,0.055,0.055,367.5,-0.0153845,0.0,0.0,0
25.845,26.005,25.78,26.095,8.0,10.0,46.5,30.0,0.14,0.195,0.215,0.1,697.5,0.6115385,0.5,0.5,3
25.31,25.315,24.785,25.47,0.0,0.0,0.0,0.0,0.065,0.045,0.055,0.065,352.5,-0.023077,0.0,0.0,0
25.905,26.78,25.53,26.315,120.0,25.0,44.5,32.5,0.54,0.28,0.34,0.18,432.5,-0.257692,0.5,0.0,1
25.47,25.595,25.375,25.88,11.0,13.5,54.0,39.0,0.7,0.305,0.5,0.175,362.5,0.484615,0.5,0.5,0
25.44,25.41,24.94,25.655,0.0,0.0,0.0,0.0,0.065,0.045,0.055,0.055,367.5,-0.0153845,0.0,0.0,0
25.065,25.065,24.595,25.44,7.0,7.5,37.0,25.0,0.105,0.07,0.11,0.08,357.5,-0.073077,0.0,0.0,0
25.16,25.19,24.78,25.25,0.0,0.0,0.0,0.0,0.07,0.045,0.055,0.09,345.0,0.0,0.0,0.0,0
25.095,25.095,24.56,25.22,1.5,1.0,9.5,6.0,0.08,0.05,0.06,0.105,347.5,0.0,0.0,0.0,0
25.285,25.345,25.19,26.035,12.5,15.0,57.5,42.0,0.155,0.135,0.12,0.085,357.5,-0.05,0.5,0.0,0
25.125,25.125,24.535,25.47,0.0,0.0,0.0,0.0,0.09,0.055,0.075,0.075,357.5,0.0038465,0.0,0.0,0
25.5,25.47,24.94,25.78,140.0,137.5,69.5,51.0,1.79,1.1,0.2,0.17,457.5,1.9749995,0.5,0.5,2
26.315,27.095,26.005,26.44,150.0,238.5,180.5,10.5,1.59,0.76,1.86,0.59,1037.5,0.9423075,0.5,0.5,3
26.25,26.315,25.875,26.31,149.5,237.0,183.0,10.5,1.54,0.43,1.86,0.52,910.0,2.453846,0.5,0.5,3
25.315,25.315,24.815,25.75,0.0,0.0,0.0,0.0,0.065,0.045,0.055,0.07,365.0,-0.109615,0.0,0.0,0
25.345,25.41,25.0,25.595,0.0,0.0,0.0,0.0,0.295,0.045,0.06,0.075,367.5,-0.1480765,0.0,0.0,0
25.13,25.06,24.595,25.16,5.5,6.5,30.5,20.5,0.075,0.045,0.06,0.08,345.0,0.0,0.0,0.0,0
25.16,25.13,24.78,25.72,10.5,11.5,51.5,35.5,0.11,0.095,0.115,0.075,357.5,0.0596155,0.0,0.0,0
25.75,27.155,25.22,26.065,158.5,248.5,78.0,60.0,1.43,1.575,0.265,0.215,552.5,1.8769225,0.5,0.5,2
25.44,25.41,24.94,25.655,0.0,0.0,0.0,0.0,0.065,0.045,0.055,0.055,367.5,-0.0153845,0.0,0.0,0
25.095,25.095,24.72,25.69,10.0,10.5,47.5,33.0,0.075,0.05,0.06,0.08,357.5,-0.0346155,0.0,0.0,0
25.16,25.16,24.53,25.47,0.0,0.0,0.0,0.0,0.065,0.05,0.06,0.055,357.5,-0.113461,0.0,0.0,0
25.22,25.19,24.94,25.845,13.5,15.5,63.0,44.5,0.095,0.07,0.075,0.08,357.5,-0.059615,0.0,0.0,0
25.125,25.125,24.72,25.69,5.0,5.5,24.0,16.0,0.075,0.055,0.065,0.08,357.5,0.005769,0.0,0.0,0
25.125,25.125,24.535,25.41,0.0,0.0,0.0,0.0,0.085,0.055,0.055,0.055,357.5,-0.075,0.0,0.0,0
25.03,25.03,24.535,25.22,5.5,6.5,30.5,21.0,0.08,0.05,0.06,0.065,352.5,0.0,0.0,0.0,0
25.22,25.28,24.75,25.63,0.0,0.0,0.0,0.0,0.065,0.045,0.055,0.06,360.0,-0.0384615,0.0,0.0,0
25.935,26.31,25.595,26.28,120.0,28.0,55.0,37.0,0.43,0.1,0.15,0.085,500.0,-0.1076925,0.5,0.0,1
25.38,25.41,25.035,25.91,0.0,0.0,0.0,0.0,0.075,0.045,0.075,0.085,362.5,-0.030769,0.0,0.0,0
25.125,25.005,24.75,25.5,66.0,22.5,52.0,37.0,0.82,0.15,0.14,0.105,390.0,0.519231,0.5,0.0,0
25.345,25.345,24.94,25.44,0.0,0.0,0.0,0.0,0.065,0.05,0.055,0.085,350.0,-0.157692,0.0,0.0,0
