S1_Temp,S2_Temp,S3_Temp,S4_Temp,S1_Light,S2_Light,S3_Light,S4_Light,S1_Sound,S2_Sound,S3_Sound,S4_Sound,S5_CO2,S5_CO2_Slope,S6_PIR,S7_PIR,Room_Occupancy_Count
25.095,25.095,24.69,25.22,6.0,6.5,32.0,20.5,0.075,0.045,0.055,0.085,345.0,0.0,0.0,0.0,0
25.19,25.19,24.88,25.845,13.0,14.0,59.0,42.5,0.085,0.05,0.065,0.07,357.5,0.0153845,0.0,0.0,0
25.53,25.53,25.095,25.91,0.0,0.0,0.0,0.0,0.07,0.05,0.06,0.06,402.5,-1.384615,0.0,0.0,0
25.22,25.28,24.75,25.63,0.0,0.0,0.0,0.0,0.065,0.045,0.055,0.06,360.0,-0.0384615,0.0,0.0,0
25.47,25.53,25.06,25.91,0.0,0.0,0.0,0.0,0.065,0.045,0.06,0.065,400.0,-0.9519225,0.0,0.0,0
25.565,25.595,25.16,25.72,0.0,0.0,0.0,0.0,0.065,0.045,0.075,0.055,460.0,-1.4807685,0.0,0.0,0
25.625,25.595,25.28,25.75,0.0,0.0,0.0,0.0,0.09,0.045,0.07,0.075,537.5,-2.288461,0.0,0.0,0
25.06,25.06,24.53,25.095,4.5,5.0,22.0,15.5,0.075,0.045,0.055,0.085,345.0,0.0,0.0,0.0,0
25.28,25.25,24.78,25.63,0.0,0.0,0.0,0.0,0.07,0.045,0.07,0.095,355.0,0.0,0.0,0.0,0
25.38,25.44,25.03,25.88,0.0,0.0,0.0,0.0,0.08,0.045,0.055,0.095,355.0,0.013461,0.0,0.0,0
25.095,25.13,24.5,25.41,1.5,1.5,11.0,6.5,0.065,0.05,0.07,0.065,357.5,0.055769,0.0,0.0,0
25.03,25.0,24.47,25.38,3.5,3.5,17.0,12.5,0.085,0.05,0.065,0.06,355.0,0.0,0.0,0.0,0
26.16,25.75,25.75,26.315,116.0,24.5,182.5,13.5,0.09,0.05,0.36,0.48,722.5,1.8057685,0.5,0.5,2
25.095,25.095,24.72,25.66,9.5,10.0,45.5,31.0,0.075,0.06,0.07,0.08,357.5,-0.0173075,0.0,0.0,0
25.345,25.345,24.94,25.78,0.0,0.0,0.0,0.0,0.08,0.045,0.055,0.105,355.0,0.0,0.0,0.0,0
25.5,25.5,25.16,25.625,0.0,0.0,0.0,0.0,0.07,0.045,0.055,0.08,392.5,-1.6230765,0.0,0.0,0
25.44,25.44,25.095,25.94,0.0,0.0,0.0,0.0,0.075,0.045,0.06,0.095,352.5,-0.0807685,0.0,0.0,0
25.25,25.28,24.88,25.38,0.0,0.0,0.0,0.0,0.08,0.05,0.055,0.085,345.0,0.0,0.0,0.0,0
25.5,25.5,25.06,25.66,0.0,0.0,0.0,0.0,0.065,0.05,0.055,0.06,380.0,-0.2557685,0.0,0.0,0
25.38,25.38,24.97,25.72,0.0,0.0,0.0,0.0,0.065,0.06,0.07,0.08,365.0,-0.0230765,0.0,0.0,0
25.345,25.41,25.28,26.065,19.5,23.5,84.0,59.5,0.09,0.045,0.055,0.1,355.0,0.0,0.0,0.0,0
25.38,25.41,25.38,26.125,19.0,23.0,83.5,59.5,0.08,0.05,0.065,0.1,355.0,0.0,0.0,0.0,0
25.31,25.31,24.845,25.47,0.0,0.0,0.0,0.0,0.065,0.045,0.055,0.075,352.5,0.0,0.0,0.0,0
25.38,25.375,25.315,26.095,12.5,15.0,58.5,42.0,0.075,0.05,0.065,0.1,355.0,0.0,0.0,0.0,0
25.065,24.815,24.565,25.5,122.0,34.5,55.5,42.5,0.26,0.075,0.07,0.09,392.5,-0.067308,0.5,0.0,1
25.13,25.16,24.56,25.5,0.0,0.0,0.0,0.0,0.065,0.05,0.055,0.055,357.5,-0.0230765,0.0,0.0,0
25.0,25.06,24.63,25.5,8.0,9.0,40.5,27.5,0.075,0.045,0.06,0.105,355.0,0.0,0.0,0.0,0
25.22,25.28,24.75,25.63,0.0,0.0,0.0,0.0,0.065,0.045,0.055,0.06,360.0,-0.0384615,0.0,0.0,0
25.13,25.13,24.72,25.66,9.5,10.5,47.0,31.5,0.08,0.05,0.07,0.06,357.5,0.001923,0.0,0.0,0
25.815,25.845,25.47,26.03,0.0,0.0,0.0,0.0,0.065,0.045,0.055,0.075,752.5,-2.2788455,0.0,0.0,0
25.94,25.845,25.63,26.31,119.5,33.5,67.5,42.5,0.085,0.05,0.325,0.075,572.5,-0.9942305,0.5,0.0,1
26.25,26.315,25.94,26.44,148.5,234.5,182.0,10.0,0.12,0.13,0.94,0.12,975.0,3.228846,0.0,0.5,3
25.16,25.16,24.875,25.75,11.5,13.5,54.0,39.5,0.075,0.05,0.06,0.085,355.0,-0.0461535,0.0,0.0,0
25.44,25.44,25.19,26.03,0.0,0.0,0.0,0.0,0.075,0.05,0.07,0.095,352.5,0.107692,0.0,0.0,0
26.0,26.81,25.53,26.315,119.0,23.0,34.5,25.0,0.415,0.08,0.09,0.065,475.0,1.253846,0.5,0.0,1
25.44,25.41,25.03,25.94,0.0,0.0,0.0,0.0,0.08,0.06,0.055,0.095,355.0,-0.053846,0.0,0.0,0
25.22,25.28,24.69,25.53,0.0,0.0,0.0,0.0,0.08,0.045,0.055,0.075,357.5,-0.051923,0.0,0.0,0
25.095,25.06,24.63,25.28,6.0,6.0,31.5,22.0,0.075,0.07,0.055,0.1,350.0,0.0,0.0,0.0,0
25.345,25.375,24.94,25.78,0.0,0.0,0.0,0.0,0.07,0.045,0.06,0.06,367.5,-0.1596145,0.0,0.0,0
26.03,26.81,25.53,26.315,119.0,23.0,36.0,25.5,0.125,0.095,0.11,0.075,470.0,1.061538,0.5,0.0,1
25.25,25.28,24.845,25.38,0.0,0.0,0.0,0.0,0.07,0.05,0.055,0.09,345.0,0.0,0.0,0.0,0
25.78,26.06,25.69,25.845,5.0,6.0,22.5,19.5,1.96,0.105,0.17,0.1,602.5,3.196153,0.5,0.5,3
25.28,25.28,24.75,25.505,0.0,0.0,0.0,0.0,0.065,0.06,0.055,0.085,352.5,0.0,0.0,0.0,0
25.47,25.44,25.065,25.655,0.0,0.0,0.0,0.0,0.08,0.045,0.055,0.07,377.5,-0.2230765,0.0,0.0,0
25.095,25.095,24.47,25.38,1.5,1.5,10.5,7.0,0.065,0.055,0.06,0.06,360.0,0.0961535,0.0,0.0,0
25.125,25.125,24.535,25.41,0.0,0.0,0.0,0.0,0.085,0.05,0.055,0.055,357.5,-0.0403845,0.0,0.0,0
25.03,25.03,24.565,25.31,7.5,7.5,38.0,25.5,0.075,0.045,0.055,0.1,355.0,-0.1192305,0.5,0.0,0
26.22,25.81,25.845,26.31,115.0,24.0,177.0,10.0,0.175,0.14,0.545,0.165,780.0,1.6346145,0.5,0.5,2
25.38,25.41,25.065,25.94,0.0,0.0,0.0,0.0,0.08,0.05,0.075,0.1,352.5,-0.084615,0.0,0.0,0
25.47,25.41,25.095,25.565,0.0,0.0,0.0,0.0,0.285,0.045,0.06,0.09,375.0,-0.257692,0.0,0.0,0
25.22,25.19,25.0,25.815,15.5,17.5,68.5,47.5,0.105,0.08,0.09,0.1,355.0,0.0,0.0,0.0,0
25.06,25.095,24.5,25.31,0.0,0.0,0.0,0.0,0.075,0.05,0.06,0.06,357.5,-0.084615,0.0,0.0,0
25.28,25.28,24.75,25.595,0.0,0.0,0.0,0.0,0.065,0.045,0.07,0.07,362.5,0.005769,0.0,0.0,0
25.875,25.97,25.565,26.005,0.0,0.0,0.0,0.0,0.08,0.045,0.07,0.075,850.0,-2.2499995,0.0,0.0,0
25.875,25.97,25.565,26.005,0.0,0.0,0.0,0.0,0.08,0.045,0.07,0.075,850.0,-2.2499995,0.0,0.0,0
25.875,26.94,25.53,26.28,13.0,13.0,64.5,47.0,0.085,0.085,0.095,0.065,580.0,-1.3576925,0.0,0.0,0
26.065,27.435,25.905,26.25,164.0,253.0,272.0,70.0,0.115,0.075,0.465,0.09,887.5,1.3480765,0.5,0.5,3
25.785,25.595,25.47,26.285,65.0,22.5,57.0,39.0,0.67,0.275,0.17,0.135,487.5,0.3,0.5,0.0,1
25.03,25.06,24.44,25.38,0.0,0.0,2.0,1.5,0.08,0.05,0.065,0.06,357.5,0.0173075,0.0,0.0,0
25.03,25.095,24.63,25.28,7.5,8.5,39.5,26.5,0.075,0.05,0.055,0.055,357.5,-0.0192305,0.0,0.0,0
25.22,25.25,24.66,25.565,0.0,0.0,0.0,0.0,0.07,0.06,0.06,0.06,360.0,0.0,0.0,0.0,0
25.06,25.03,24.47,25.31,1.5,1.5,10.0,6.0,0.075,0.05,0.055,0.06,355.0,0.007692,0.0,0.0,0
25.66,25.66,25.25,25.78,0.0,0.0,0.0,0.0,0.065,0.045,0.06,0.065,527.5,-2.0730765,0.0,0.0,0
26.315,26.97,25.97,26.41,150.0,238.5,180.5,10.5,0.305,0.095,1.86,0.1,1035.0,0.917308,0.5,0.5,3
25.13,25.19,24.63,25.28,0.0,0.0,0.0,0.0,0.075,0.045,0.055,0.08,345.0,0.0,0.0,0.0,0
25.44,25.41,25.03,25.94,0.0,0.0,0.0,0.0,0.075,0.045,0.055,0.095,355.0,-0.030769,0.0,0.0,0
25.345,25.345,24.845,25.72,0.0,0.0,0.0,0.0,0.065,0.045,0.07,0.055,370.0,-0.0942305,0.0,0.0,0
25.31,25.28,24.78,25.69,0.0,0.0,0.0,0.0,0.065,0.045,0.055,0.06,362.5,0.0,0.0,0.0,0
25.97,25.845,25.625,26.345,66.0,26.0,123.0,32.0,0.135,0.055,0.49,0.065,615.0,-0.744231,0.5,0.5,1
25.5,25.47,25.16,25.595,0.0,0.0,0.0,0.0,0.07,0.045,0.055,0.09,385.0,-0.259615,0.0,0.0,0
25.345,25.38,25.0,25.47,0.0,0.0,0.0,0.0,0.065,0.045,0.055,0.095,355.0,-0.059615,0.0,0.0,0
25.31,25.31,24.88,25.75,0.0,0.0,0.0,0.0,0.07,0.05,0.06,0.1,355.0,0.0,0.0,0.0,0
25.22,25.25,24.88,25.345,0.0,0.0,0.0,0.0,0.07,0.045,0.055,0.08,345.0,0.0,0.0,0.0,0
25.38,25.345,24.94,25.78,0.0,0.0,0.0,0.0,0.08,0.045,0.055,0.09,355.0,0.0,0.0,0.0,0
25.03,25.06,24.535,25.22,5.0,5.0,27.5,19.0,0.075,0.05,0.075,0.075,355.0,0.0653845,0.0,0.0,0
25.28,25.315,24.78,25.69,0.0,0.0,0.0,0.0,0.065,0.05,0.055,0.07,362.5,0.0134615,0.0,0.0,0
26.22,26.095,25.815,26.31,133.5,128.5,185.0,10.0,0.23,0.385,0.585,0.345,852.5,2.411538,0.0,0.5,3
25.16,25.16,24.69,25.22,0.0,0.0,0.0,0.0,0.085,0.045,0.055,0.08,345.0,0.0,0.0,0.0,0
26.065,26.185,25.845,26.125,0.0,0.0,0.0,0.0,1.98,1.72,1.855,0.93,945.0,-1.967308,0.5,0.5,0
25.845,25.91,25.69,26.345,13.5,16.0,79.0,49.5,0.07,0.05,0.09,0.08,635.0,-2.4519225,0.0,0.0,0
25.285,25.345,25.22,25.97,12.0,15.0,56.5,41.0,0.16,0.145,0.125,0.085,357.5,-0.030769,0.5,0.0,0
25.565,25.315,25.125,25.97,123.5,37.0,67.0,47.5,0.345,0.1,0.22,0.14,367.5,0.1480765,0.5,0.0,1
25.97,26.22,25.78,25.97,142.5,227.5,5.5,6.5,0.205,0.365,0.125,0.11,835.0,-0.071154,0.5,0.5,2
25.22,25.25,24.69,25.63,0.0,0.0,0.0,0.0,0.065,0.045,0.055,0.06,360.0,0.0,0.0,0.0,0
25.13,25.16,24.595,25.28,0.0,0.0,0.0,0.0,0.075,0.045,0.06,0.095,350.0,-0.028846,0.0,0.0,0
25.935,26.31,25.595,26.28,120.0,28.0,55.0,37.0,0.495,0.095,0.175,0.085,505.0,-0.673077,0.5,0.0,1
25.095,25.06,24.53,25.16,0.0,0.0,2.5,1.0,0.075,0.045,0.055,0.085,345.0,0.0,0.0,0.0,0
25.845,26.125,25.78,25.875,3.0,4.0,24.0,13.0,0.67,0.22,0.35,0.125,717.5,2.8019225,0.5,0.5,3
25.345,25.375,25.285,26.065,15.5,19.5,72.0,51.5,0.075,0.045,0.055,0.095,355.0,0.0,0.0,0.0,0
25.06,25.03,24.44,25.41,2.0,2.0,12.5,8.0,0.08,0.05,0.055,0.06,357.5,0.0326915,0.0,0.0,0
25.16,25.16,24.875,25.75,11.5,13.5,54.0,39.5,0.075,0.05,0.06,0.085,355.0,-0.0461535,0.0,0.0,0
25.315,25.345,25.25,26.035,15.5,19.5,73.5,53.5,0.075,0.05,0.06,0.1,355.0,0.0,0.0,0.0,0
25.31,25.31,24.88,25.75,0.0,0.0,0.0,0.0,0.07,0.05,0.06,0.1,355.0,0.0,0.0,0.0,0
25.66,25.66,25.25,25.845,0.0,0.0,0.0,0.0,0.065,0.06,0.055,0.055,540.0,-1.9499995,0.0,0.0,0
25.13,25.13,24.565,25.41,0.0,0.0,2.0,1.5,0.07,0.045,0.055,0.085,355.0,-0.11923,0.0,0.0,0
25.19,25.19,24.75,25.25,0.0,0.0,0.0,0.0,0.07,0.045,0.06,0.09,345.0,0.0,0.0,0.0,0
25.47,25.565,25.38,25.91,9.5,11.5,50.5,35.5,0.075,0.055,0.07,0.09,362.5,0.253846,0.0,0.0,0
25.38,25.44,25.03,25.88,0.0,0.0,0.0,0.0,0.075,0.05,0.055,0.095,355.0,0.0980765,0.0,0.0,0
25.66,25.38,25.19,26.0,124.5,40.0,75.5,54.0,0.585,0.135,0.075,0.095,380.0,0.1711535,0.0,0.0,1
25.095,25.16,24.75,25.69,10.0,11.5,48.5,34.5,0.075,0.05,0.075,0.075,355.0,0.073077,0.0,0.0,0
25.38,25.41,25.03,25.685,0.0,0.0,0.0,0.0,0.07,0.045,0.07,0.1,362.5,0.0730765,0.0,0.0,0
25.565,25.315,25.125,25.97,123.5,37.0,67.0,47.5,0.345,0.1,0.22,0.14,367.5,0.1480765,0.5,0.0,1
26.16,25.845,25.66,26.375,117.5,22.5,187.5,11.0,0.61,0.475,1.08,0.415,697.5,2.553846,0.5,0.5,2
25.28,25.28,24.75,25.63,0.0,0.0,0.0,0.0,0.08,0.045,0.07,0.1,355.0,0.0,0.0,0.0,0
26.22,26.19,25.97,26.28,114.5,19.0,179.5,7.0,0.095,0.06,0.54,0.075,1027.5,-0.076923,0.5,0.0,2
25.38,25.41,25.06,25.5,0.0,0.0,0.0,0.0,0.07,0.045,0.055,0.09,365.0,-0.192307,0.0,0.0,0
25.22,25.25,24.88,25.345,0.0,0.0,0.0,0.0,0.07,0.045,0.055,0.08,345.0,0.0,0.0,0.0,0
26.16,25.75,25.785,26.28,116.0,25.0,181.5,13.5,1.045,0.865,1.96,0.685,745.0,2.1576915,0.5,0.5,2
25.845,25.97,25.595,26.0,0.0,0.0,0.0,0.0,0.065,0.045,0.07,0.09,845.0,-2.4769225,0.0,0.0,0
25.125,25.095,24.565,25.25,0.0,0.0,0.0,0.0,0.09,0.045,0.055,0.07,350.0,-0.011538,0.0,0.0,0
25.66,25.565,25.315,26.095,88.5,134.5,81.5,59.0,0.245,1.59,0.235,0.135,380.0,0.4461535,0.5,0.5,0
25.97,26.25,25.815,25.97,142.0,227.0,6.0,7.0,0.3,0.9,0.145,0.125,840.0,0.075,0.5,0.5,2
25.095,25.095,24.69,25.5,9.0,10.0,45.0,29.5,0.075,0.05,0.065,0.075,357.5,0.001923,0.0,0.0,0
25.38,25.44,24.97,25.88,0.0,0.0,0.0,0.0,0.075,0.045,0.055,0.095,355.0,0.0,0.0,0.0,0
25.845,26.125,25.78,25.875,3.0,4.0,24.0,13.0,0.67,0.22,0.35,0.125,717.5,2.8019225,0.5,0.5,3
25.25,25.25,24.81,25.31,0.0,0.0,0.0,0.0,0.07,0.045,0.055,0.08,345.0,0.0,0.0,0.0,0
25.03,25.03,24.595,25.095,4.0,4.0,20.0,14.0,0.075,0.045,0.055,0.1,350.0,0.0,0.0,0.0,0
25.345,25.38,25.0,25.47,0.0,0.0,0.0,0.0,0.07,0.045,0.055,0.08,357.5,-0.2538455,0.0,0.0,0
25.13,25.16,24.53,25.44,0.0,0.0,0.0,0.0,0.065,0.045,0.06,0.06,357.5,0.088461,0.0,0.0,0
25.19,25.19,24.75,25.25,0.0,0.0,0.0,0.0,0.065,0.04,0.06,0.08,345.0,0.0,0.0,0.0,0
25.905,26.78,25.53,26.315,104.5,22.0,38.0,28.0,0.135,0.11,0.105,0.085,467.5,0.1153845,0.5,0.5,0
25.44,25.41,24.94,25.625,0.0,0.0,0.0,0.0,0.06,0.05,0.055,0.055,372.5,0.0,0.0,0.0,0
25.88,26.0,25.75,26.125,8.0,10.0,46.0,29.5,0.135,0.05,0.12,0.095,717.5,0.578846,0.5,0.5,3
25.31,25.345,24.81,25.63,0.0,0.0,0.0,0.0,0.065,0.05,0.055,0.055,360.0,-0.055769,0.0,0.0,0
25.875,26.78,25.53,26.315,120.0,25.0,45.0,33.0,0.535,0.1,0.1,0.1,432.5,-0.328846,0.5,0.0,1
25.44,25.44,25.41,26.13,11.5,14.0,57.5,42.0,0.085,0.07,0.06,0.105,355.0,0.0,0.0,0.0,0
25.44,25.41,24.94,25.66,0.0,0.0,0.0,0.0,0.07,0.05,0.06,0.06,367.5,-0.001923,0.0,0.0,0
25.065,25.095,24.595,25.44,6.5,7.0,36.0,24.0,0.075,0.045,0.055,0.06,357.5,-0.0057695,0.0,0.0,0
25.16,25.19,24.75,25.22,0.0,0.0,0.0,0.0,0.07,0.045,0.05,0.09,345.0,0.0,0.0,0.0,0
25.095,25.095,24.56,25.25,1.5,1.5,9.0,6.0,0.075,0.055,0.07,0.1,350.0,0.0,0.0,0.0,0
25.315,25.345,25.255,26.035,15.0,18.5,70.0,50.5,0.075,0.065,0.06,0.105,355.0,0.0,0.0,0.0,0
25.095,25.125,24.5,25.44,0.0,0.0,0.0,0.0,0.085,0.05,0.07,0.055,357.5,-0.061538,0.0,0.0,0
25.47,25.47,24.91,25.78,156.0,237.5,69.5,54.0,1.84,0.455,0.215,0.13,475.0,1.1499995,0.5,0.5,2
26.315,27.0,25.97,26.41,150.0,238.5,180.5,10.5,0.405,0.52,1.855,0.345,1040.0,0.9403845,0.5,0.5,3
26.25,26.405,25.875,26.31,149.5,236.5,183.0,10.5,0.265,0.35,0.36,0.52,917.5,2.580769,0.5,0.5,3
25.28,25.315,24.78,25.69,0.0,0.0,0.0,0.0,0.065,0.05,0.055,0.07,362.5,0.0134615,0.0,0.0,0
25.345,25.38,25.03,25.47,0.0,0.0,0.0,0.0,0.08,0.045,0.055,0.085,362.5,-0.0634615,0.0,0.0,0
25.13,25.06,24.595,25.19,5.5,6.0,30.0,20.0,0.08,0.045,0.055,0.08,345.0,0.0,0.0,0.0,0
25.16,25.13,24.78,25.72,10.5,11.5,51.0,35.0,0.08,0.065,0.075,0.075,357.5,0.0961535,0.0,0.0,0
25.785,26.97,25.255,26.065,158.0,246.5,78.5,58.0,0.87,1.865,0.32,0.28,542.5,2.3634615,0.5,0.5,2
25.44,25.41,24.94,25.625,0.0,0.0,0.0,0.0,0.06,0.05,0.055,0.055,372.5,0.0,0.0,0.0,0
25.095,25.095,24.69,25.69,9.5,10.5,47.0,31.5,0.075,0.045,0.06,0.105,355.0,0.0,0.0,0.0,0
25.13,25.16,24.56,25.5,0.0,0.0,0.0,0.0,0.065,0.05,0.055,0.055,357.5,-0.0230765,0.0,0.0,0
25.19,25.19,24.94,25.875,13.5,15.5,63.0,44.5,0.125,0.095,0.08,0.08,357.5,-0.028846,0.0,0.0,0
25.095,25.095,24.72,25.72,9.5,10.5,46.0,31.0,0.08,0.045,0.07,0.1,355.0,0.0,0.0,0.0,0
25.125,25.125,24.535,25.41,0.0,0.0,0.0,0.0,0.085,0.05,0.055,0.055,357.5,-0.0403845,0.0,0.0,0
25.095,25.03,24.595,25.13,5.5,6.0,29.5,20.0,0.075,0.045,0.055,0.08,345.0,0.0,0.0,0.0,0
25.22,25.28,24.75,25.63,0.0,0.0,0.0,0.0,0.065,0.045,0.055,0.06,360.0,-0.0384615,0.0,0.0,0
25.875,26.81,25.5,26.28,120.0,25.5,49.0,35.5,0.47,0.105,0.08,0.085,410.0,-1.130769,0.5,0.0,1
25.38,25.44,25.06,25.91,0.0,0.0,0.0,0.0,0.075,0.045,0.07,0.105,355.0,0.1173075,0.0,0.0,0
25.125,25.095,24.75,25.53,10.0,11.0,49.0,33.0,0.08,0.06,0.065,0.055,357.5,-0.107692,0.0,0.0,0
25.345,25.38,24.94,25.625,0.0,0.0,0.0,0.0,0.07,0.045,0.06,0.09,352.5,-0.1403845,0.0,0.0,0
